customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01865,Female,1,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.58,339.15,No
CUST-01866,Female,0,No,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,635.76,No
CUST-01867,Male,0,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.32,294.8,No
CUST-01868,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.52,819.95,No
CUST-01869,Female,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),82.4,2191.07,No
CUST-01870,Male,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.42,283.16,No
CUST-01871,Male,0,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,43.28,2555.37,No
CUST-01872,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.43,1371.85,No
CUST-01873,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,76.22,2057.44,Yes
CUST-01874,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.56,1119.08,No
CUST-01875,Female,0,No,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,53.12,1358.7,Yes
CUST-01876,Male,0,Yes,No,36,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.67,2236.18,No
CUST-01877,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,72.79,1196.41,No
CUST-01878,Female,0,No,Yes,21,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.39,1262.19,No
CUST-01879,Male,0,No,No,42,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.33,2061.18,No
CUST-01880,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,83.72,245.58,Yes
CUST-01881,Female,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.15,928.67,No
CUST-01882,Male,0,No,No,50,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,78.32,3899.78,No
CUST-01883,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.59,738.14,No
CUST-01884,Male,0,Yes,No,4,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,59.25,203.32,No
CUST-01885,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.44,183.35,No
CUST-01886,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,52.09,599.01,No
CUST-01887,Female,1,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),63.23,512.67,No
CUST-01888,Male,0,No,No,38,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),45.17,1727.62,No
CUST-01889,Male,1,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,77.71,1676.95,No
CUST-01890,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),65.71,2012.23,Yes
CUST-01891,Female,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,847.62,No
CUST-01892,Male,1,No,Yes,41,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,65.92,2688.85,No
CUST-01893,Male,0,No,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.93,1535.81,No
CUST-01894,Male,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,86.7,4704.82,Yes
CUST-01895,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),79.88,1589.57,Yes
CUST-01896,Female,0,No,No,34,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,80.29,2749.96,No
CUST-01897,Male,0,Yes,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.11,1590.07,No
CUST-01898,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),82.28,1459.45,No
CUST-01899,Female,1,Yes,No,36,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,53.86,1953.26,No
CUST-01900,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.03,1441.62,No
CUST-01901,Male,1,No,No,39,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,57.48,2262.65,No
CUST-01902,Male,1,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,184.25,No
CUST-01903,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,81.96,361.1,No
CUST-01904,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.6,882.18,No
CUST-01905,Female,1,Yes,Yes,21,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,64.25,1359.42,No
CUST-01906,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.16,5750.81,Yes
CUST-01907,Male,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.46,3726.55,No
CUST-01908,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),71.15,1246.3,Yes
CUST-01909,Male,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,66.49,679.16,No
CUST-01910,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.91,763.97,Yes
CUST-01911,Female,0,No,Yes,72,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),55.43,3954.61,No
CUST-01912,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,48.07,428.19,Yes
CUST-01913,Female,0,No,No,44,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.83,2014.86,No
CUST-01914,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,79.09,3317.79,No
CUST-01915,Female,0,Yes,No,20,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,73.35,1464.7,No
CUST-01916,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.49,219.5,No
CUST-01917,Female,0,No,No,34,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.43,2766.2,No
CUST-01918,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,1266.16,No
CUST-01919,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,83.59,579.81,Yes
CUST-01920,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,86.11,2249.37,Yes
CUST-01921,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,73.3,2916.35,Yes
CUST-01922,Female,1,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.48,5225.06,No
CUST-01923,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.78,179.85,No
CUST-01924,Female,0,No,No,37,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,50.0,1871.61,No
CUST-01925,Male,0,No,No,70,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,60.98,4283.54,No
CUST-01926,Male,1,Yes,Yes,44,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.31,2424.53,Yes
CUST-01927,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.06,1085.15,Yes
CUST-01928,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),58.11,1550.26,Yes
CUST-01929,Male,0,No,No,48,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),92.09,4422.42,No
CUST-01930,Female,0,No,No,51,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),53.76,2739.89,No
CUST-01931,Female,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),79.59,3387.22,No
CUST-01932,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),45.37,1305.15,No
CUST-01933,Male,0,No,No,23,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.53,1396.41,No
CUST-01934,Male,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,79.54,4198.96,No
CUST-01935,Female,0,No,No,35,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),81.85,2889.42,Yes
CUST-01936,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,89.24,2502.79,Yes
CUST-01937,Female,1,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,50.41,637.28,No
CUST-01938,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,234.21,No
CUST-01939,Male,1,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,414.91,No
CUST-01940,Male,0,No,No,39,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,84.98,3323.26,No
CUST-01941,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,656.19,No
CUST-01942,Female,0,No,Yes,35,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),53.23,1866.03,No
CUST-01943,Female,1,Yes,Yes,26,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,82.63,2127.98,Yes
CUST-01944,Male,0,Yes,Yes,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.74,1116.83,No
CUST-01945,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),78.51,4479.39,No
CUST-01946,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),97.37,848.04,No
CUST-01947,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),54.07,804.61,No
CUST-01948,Female,0,No,Yes,72,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),54.08,3942.13,No
CUST-01949,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,55.45,1237.08,Yes
CUST-01950,Female,0,No,No,23,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,70.35,1635.39,No
CUST-01951,Male,0,No,No,12,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,62.11,782.45,No
CUST-01952,Male,0,Yes,No,51,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,46.88,2377.02,No
CUST-01953,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.02,5695.08,No
CUST-01954,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,77.95,956.32,No
CUST-01955,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),70.01,3676.31,No
CUST-01956,Female,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.98,254.67,No
CUST-01957,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),86.31,4131.69,No
CUST-01958,Male,1,Yes,Yes,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),81.17,902.76,No
CUST-01959,Male,1,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),86.08,252.1,Yes
CUST-01960,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),48.64,3531.95,No
CUST-01961,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,88.51,1490.33,Yes
CUST-01962,Female,0,No,No,6,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.55,479.09,Yes
CUST-01963,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,73.69,2161.71,Yes
CUST-01964,Male,0,Yes,No,39,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),54.83,2135.03,No
CUST-01965,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),57.81,3159.57,No
CUST-01966,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),78.74,1619.07,No
CUST-01967,Female,1,Yes,No,20,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,58.82,1214.06,No
CUST-01968,Male,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.14,379.35,No
CUST-01969,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,494.7,Yes
CUST-01970,Male,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.07,3674.74,No
CUST-01971,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,605.35,Yes
CUST-01972,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.38,1279.61,No
CUST-01973,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,94.73,2462.81,Yes
CUST-01974,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,92.99,787.53,No
CUST-01975,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,58.2,1286.21,No
CUST-01976,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),74.97,1445.26,No
CUST-01977,Male,0,Yes,Yes,55,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),44.9,2441.65,No
CUST-01978,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,519.15,No
CUST-01979,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),71.34,1560.41,No
CUST-01980,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,60.02,1432.9,No
CUST-01981,Female,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.9,461.44,No
CUST-01982,Female,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.33,271.77,No
CUST-01983,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.6,1161.14,No
CUST-01984,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,79.98,157.55,Yes
CUST-01985,Female,1,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,84.2,1425.07,No
CUST-01986,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90.94,1200.23,Yes
CUST-01987,Female,0,Yes,Yes,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,47.67,830.57,No
CUST-01988,Male,0,Yes,No,41,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),62.73,2563.97,Yes
CUST-01989,Male,1,No,Yes,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,90.46,2036.04,Yes
CUST-01990,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),59.64,1435.2,Yes
CUST-01991,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.22,2904.7,Yes
CUST-01992,Male,0,Yes,No,37,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.96,1814.44,No
CUST-01993,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),54.44,1925.69,No
CUST-01994,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.71,1653.9,Yes
CUST-01995,Male,0,No,Yes,53,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.17,2565.18,No
CUST-01996,Female,0,No,No,13,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,49.98,687.36,No
CUST-01997,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.07,1788.64,Yes
CUST-01998,Male,0,No,No,18,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),60.25,1117.93,No
CUST-01999,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.89,382.36,No
CUST-02000,Male,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.18,892.47,Yes
CUST-02001,Female,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,91.05,4099.71,Yes
CUST-02002,Female,0,Yes,No,38,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),60.17,2330.19,No
CUST-02003,Female,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),93.07,2066.04,No
CUST-02004,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,75.95,2543.4,Yes
CUST-02005,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.93,1146.16,No
CUST-02006,Female,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.01,5545.27,No
CUST-02007,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),78.0,526.84,Yes
CUST-02008,Male,0,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),51.86,1205.05,No
CUST-02009,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),78.32,4470.93,No
CUST-02010,Male,0,Yes,No,72,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,52.69,3784.87,No
